CROP_TYPE,SOIL_TYPE,REGION,TEMPERATURE,HUMIDITY,RAINFALL,WIND_SPEED,WEATHER_CONDITION,SOIL_MOISTURE,WATER_REQUIREMENT,WATER_NEEDED
Cotton,Loamy,West,26.827205198195326,57.70128130467893,3.239662036743582,2.368678551607932,Rainy,40.18298061728427,0.21,0.0
Rice,Peaty,West,33.8707468339993,,11.397785334378153,17.192195181934316,Sunny,,,0.0
Cotton,Clay,East,23.136828221070243,54.95671510436284,2.131053368078668,14.655733502877847,Cloudy,89.27,0.28,0.0
Sugarcane,Loamy,East,33.14185322189672,41.98728558969168,2.832216832406429,13.278998335938697,Rainy,41.81,5.09,
Wheat,Clay,East,27.589321044001505,100.0,15.111206094810646,7.819735970639937,Cloudy,10.05,0.92,
Rice,Sandy,South,28.17265338448599,44.54893628993729,4.737837000240551,3.3345999450608304,Sunny,81.42,0.0,0.0
Rice,Peaty,Central,26.88941410347269,67.72188510413808,,8.588491932519261,Windy,19.7,1.4,1.0
Sugarcane,Sandy,East,35.27277522540092,38.41958257363937,5.3484243942603,9.533228143569772,Sunny,,8.99,0.0
Rice,Clay,South,20.56247192484983,35.04428845073038,2.5886052655505414,4.342241666263606,Windy,28.63,0.0,0.0
Maize,Clay,North,31.647042032410052,,11.498947838243653,,Cloudy,86.93,0.0,0.0
Sugarcane,Sandy,South,34.6079809893373,67.61551381652455,,1.3484369679803372,Humid,,8.31,1.0
Cotton,Peaty,Central,32.29804048324247,83.92248486203576,18.467661450786405,13.286965937719222,Sunny,65.24,0.67,
Cotton,Loamy,North,41.94819348594051,70.99320261523559,3.107364775183055,3.9732084239849286,Humid,55.86,0.0,0.0
Cotton,Silty,East,24.826319423651807,62.752839218813136,4.9927304301457,11.54705160357969,Sunny,8.65,1.3,1.0
Tomato,Sandy,East,33.74382893556119,50.75599633902494,3.5387438459290714,8.011000732963758,Humid,37.67,4.27,1.0
Cotton,Peaty,East,27.363456187951478,87.48518102350323,10.32609256164854,12.948189543880682,Sunny,38.15,0.0,1.0
Cotton,Peaty,East,35.40043645811602,78.93276869075336,1.0665417566009348,11.679122559845085,Humid,89.14,,1.0
Cotton,Silty,North,27.953866025671783,46.30505783377363,6.5027807837573,8.840312910543568,Sunny,74.01,0.08,0.0
Potato,Loamy,South,25.67274530882518,65.56945592315952,4.0714874745639476,10.652267126046086,Rainy,77.82,,1.0
Potato,Loamy,South,35.836433223229776,67.16078347289745,21.553551343926877,9.448319458116437,Rainy,31.65,0.21,0.0
Maize,Clay,West,25.05062836588642,59.81519515091496,0.7624635764357035,6.923264246834641,Cloudy,32.97,2.59,1.0
Wheat,Clay,South,19.523645446596664,,,,Humid,48.83,0.47,1.0
Wheat,Sandy,South,24.89891870095703,77.47599707522265,1.835388692541042,7.884631233790008,Rainy,58.64,0.0,0.0
Tomato,Loamy,South,31.714197679531196,62.142714532923414,0.9274888863573049,9.5657492687426,Sunny,66.9,3.17,1.0
Tomato,Sandy,South,36.35223250952255,,2.26051347512608,2.924374501712469,Windy,74.77,3.11,1.0
Rice,Clay,South,28.666776251779073,87.48437694001298,1.0831262664360448,11.370223019224063,Sunny,79.22,0.0,0.0
Rice,Sandy,North,35.90918240340415,78.99258338543356,7.360211710724242,,Rainy,7.09,0.0,0.0
Cotton,Silty,Central,19.85095047113444,66.08540584862577,44.409237473352704,7.615756704210488,Rainy,,0.0,0.0
Tomato,Sandy,Central,25.34041921109258,40.5618644137992,0.34930375827858795,5.802195695577791,Sunny,56.92,3.84,1.0
Sugarcane,Clay,West,26.268549297075392,70.16000159457553,6.182778613263347,9.380017760558257,Sunny,50.23,0.56,0.0
Cotton,Clay,South,27.312643435164883,75.47125197376502,4.878748999164376,0.0,Cloudy,58.42,0.0,0.0
Wheat,Silty,East,28.50456632950118,23.682175574024406,4.149192796520186,,Sunny,79.96,0.92,1.0
Banana,Silty,Central,32.14546574435316,68.77804172477039,4.032629502886109,9.80667612660386,Sunny,,18.58,1.0
Rice,Loamy,East,25.331158970977057,58.749620198063965,22.539164278859182,7.663571993988964,Cloudy,18.79,0.6,1.0
Sugarcane,Silty,West,28.834172121718755,61.687185798056724,0.19158507998133806,2.2588466710454114,Sunny,42.13,6.56,1.0
Rice,Silty,East,27.72926265805569,51.38928570855019,14.912833341643932,12.165333432399851,Rainy,83.58,0.0,0.0
Sugarcane,Loamy,South,22.4446605766531,62.77716064394537,2.9160064511362065,6.828362198524621,Humid,74.23,2.66,1.0
Wheat,Silty,South,27.31799986551139,85.87987364271997,4.833653176493794,16.530434351241574,Sunny,22.26,0.83,1.0
Rice,Peaty,North,27.13804282061729,58.304022517767265,5.449856792794925,12.43159481164891,Rainy,65.7,0.16,
Tomato,Peaty,South,27.009516609981723,79.48360338189775,3.634575425212947,17.673278443435617,Rainy,26.78,0.14,0.0
Tomato,Peaty,Central,28.190556739488706,52.905031716805844,0.9822918397368543,10.68485020394286,Sunny,34.63,2.27,1.0
Cotton,Silty,South,28.454041243680315,76.38134288984058,1.2141181665850203,,Cloudy,44.86,1.79,1.0
Rice,Clay,South,25.406228925356018,65.02483783432926,3.5400867884559934,12.313855226491086,Cloudy,42.47,0.16,0.0
Banana,Clay,East,35.63628840382759,70.28037243183921,17.248995670723083,7.745092938981018,Cloudy,7.49,2.14,0.0
Tomato,Loamy,West,20.983116224781902,65.10729884146231,1.4459540546593845,10.936050092420672,Rainy,70.79,2.62,1.0
Tomato,Clay,South,23.674179349180623,74.62437848661813,13.572787477221183,5.830068667705319,Sunny,76.94,0.0,0.0
Wheat,Clay,Central,44.67978174534134,26.48622323099363,3.4089964434348485,20.34389716487186,Sunny,50.13,0.0,0.0
Sugarcane,Loamy,West,21.772051870064622,43.70262029813645,21.49563065101336,9.495674451472931,Windy,19.7,0.0,0.0
Banana,Peaty,South,19.877471951741448,71.25620747012967,5.591907102448684,10.131051457593255,Rainy,26.07,10.51,1.0
Sugarcane,Loamy,West,32.40686047000731,34.34692469155647,1.8840801773246318,11.949929308167594,Sunny,15.74,11.2,1.0
Rice,Clay,Central,15.537280877356757,57.04129466529186,42.57648513451898,4.565273378416361,Rainy,19.41,1.55,1.0
Potato,Clay,East,26.588356540165368,64.18488738445025,1.9435509332073537,16.606855528332876,Rainy,79.49,0.44,0.0
Maize,Loamy,East,40.87494955045893,52.57789793580655,8.384500343053961,,Sunny,45.81,0.56,0.0
Rice,Silty,North,18.730384467079595,54.626578959593395,8.423120922352625,3.74264718819303,Cloudy,14.44,,0.0
Wheat,Clay,Central,16.10821308556772,69.07373300230388,4.665112565690601,9.16737993648487,Sunny,26.65,0.0,0.0
Cotton,Clay,South,19.00491278825381,80.13942433669713,30.259563035225426,3.6035125110520783,Cloudy,85.71,0.49,0.0
Tomato,Loamy,South,33.39015741008191,50.62325928117788,18.5709550773316,17.80970268095688,Rainy,48.29,0.0,0.0
Sugarcane,Clay,North,34.748660319914876,56.37412705718945,17.708959979919673,8.846483651584725,Rainy,48.83,0.25,
Banana,Silty,Central,24.924467218128946,54.03108540009433,36.555195523772454,0.0,Windy,49.68,0.0,1.0
Rice,Silty,West,32.09927442400641,28.679303721840824,6.108473388013063,10.99974259062521,Sunny,14.49,1.23,1.0
Sugarcane,Loamy,West,36.34153196507194,67.12567685476263,1.022384783144395,12.767529934270202,Sunny,,,
Banana,Sandy,East,38.724078486578954,79.02076618742738,14.501117575828248,7.892838758048911,Windy,12.18,37.57,1.0
Potato,Peaty,West,26.52198831292091,80.24964810973823,4.7934727256533325,,Cloudy,64.5,0.03,0.0
Potato,Silty,West,14.191169693980079,51.93850435338892,2.111472354654162,9.48346491666751,Cloudy,9.91,0.99,1.0
Rice,Silty,Central,23.07472646554188,46.22452927219786,6.601909391083738,7.591472663865778,Sunny,42.71,0.0,0.0
Maize,Peaty,Central,25.439174830388453,65.32408321387527,25.998992745213812,5.122140400704819,Sunny,81.47,0.0,0.0
Maize,Loamy,North,26.446367220529655,77.43910529849701,1.8796587886978022,4.680874649526247,Sunny,70.32,1.93,1.0
Cotton,Clay,Central,26.87284359394768,,18.884828276153257,10.781178744686922,Cloudy,,0.0,0.0
Rice,Loamy,North,34.71336758758402,69.33956953810642,5.416370266235172,14.515109001948279,Sunny,51.86,0.63,1.0
Wheat,Sandy,North,35.64657056012549,82.1274639160435,1.4711115964596753,12.307719189985486,Cloudy,19.05,0.19,1.0
Maize,Sandy,South,26.9699580764513,53.91295161153945,18.863930842790687,1.3600107070581,Sunny,86.27,0.35,0.0
Potato,Peaty,West,34.59090925631091,61.70044869990455,34.939820126685106,13.077390022779912,Rainy,65.24,0.09,
Sugarcane,Sandy,Central,30.145968199786537,89.51908267641802,3.4428165305871614,13.862370060135245,Windy,36.81,5.01,1.0
Wheat,Sandy,North,28.387035837175432,,3.6173947540096343,16.968483754238832,Sunny,,,0.0
Wheat,Peaty,West,33.43926494265978,45.98994551050143,4.951917767787595,,Sunny,25.28,,0.0
Rice,Peaty,Central,28.433512289427494,54.95965855624558,16.827097352009805,9.716986803176862,Cloudy,71.85,0.0,0.0
Sugarcane,Peaty,West,40.346867062586576,50.92730223168137,0.10471835519986045,12.83762125151916,Cloudy,41.94,8.41,1.0
Sugarcane,Peaty,North,19.369532999232646,70.35743878551907,2.535467703373509,7.362231509301944,Humid,33.07,2.14,1.0
Banana,Peaty,West,24.908974605447895,51.560794946168315,12.238347911453662,12.75954925173314,Sunny,81.94,0.61,0.0
Maize,Silty,East,27.2408866182763,69.06551379291867,5.202691580462081,9.879868368910461,Cloudy,17.77,0.86,0.0
Potato,Clay,West,30.636716142747943,53.95902172189025,4.009188922776171,5.767725916722268,Windy,27.43,1.97,1.0
Maize,Peaty,East,35.607762922618534,33.14932192402658,20.57937530417501,6.193788806547269,Cloudy,34.31,0.0,0.0
Wheat,Clay,Central,27.85360859658306,,24.929459200536776,16.24644678137428,Sunny,27.09,0.43,1.0
Wheat,Sandy,North,19.466622102962756,67.22695522320333,29.562465794765522,5.017906688016641,Sunny,54.76,0.27,1.0
Rice,Silty,West,33.055083378730025,72.76636723563261,3.1821074304218637,4.159998579151932,Sunny,56.09,0.0,0.0
Sugarcane,Peaty,West,32.529752596851786,54.90519171252115,,11.721894323659047,Cloudy,9.65,,0.0
Maize,Silty,West,,53.30683286960935,13.354702847616016,9.847136078287528,Sunny,,1.09,0.0
Potato,Loamy,North,27.977175197975203,71.02200287722319,1.6748979141971152,3.4418931128663077,Cloudy,21.87,2.01,1.0
Banana,Clay,West,18.459149015918214,87.78529358796472,9.423011599418293,7.402899129552377,Rainy,10.98,0.08,0.0
Maize,Peaty,Central,24.012093414987625,65.16752014259491,0.2668779142627689,5.916092608697233,Cloudy,15.6,3.15,1.0
Maize,Clay,Central,22.583146438223203,71.36877644070718,12.32297370030822,6.791662268765486,Sunny,25.37,0.0,0.0
Cotton,Clay,Central,32.855588189451915,60.17618473361439,13.226344357756115,22.62485198403323,Windy,34.38,0.0,0.0
Cotton,Loamy,Central,28.700981045033103,41.84554217189473,,8.487100476629855,Sunny,72.26,0.0,0.0
Potato,Clay,South,20.286453995463834,79.51144128731087,1.8937644907439095,5.593745279139259,Cloudy,23.52,0.0,
Maize,Sandy,South,33.280395777744054,78.62621358629244,9.895335347919348,20.108937453998248,Rainy,61.95,1.08,0.0
Wheat,Clay,Central,19.397165056429515,75.66161037762791,1.970576230435583,14.441273990961978,Sunny,9.92,0.18,1.0
Sugarcane,Loamy,West,29.98068274282566,62.27081842486372,29.308828642941865,13.624127802927047,Sunny,60.95,1.69,
Sugarcane,Loamy,Central,23.115935984250665,73.95584149607811,,5.834528528493166,Sunny,72.55,,0.0
Potato,Peaty,South,25.80593750481688,78.40642696081746,1.0018045316002646,15.95741678843253,Cloudy,56.41,0.0,0.0
Tomato,Sandy,South,31.025624488230303,89.30238027435061,2.0706381352373806,14.081372941164194,Cloudy,22.12,4.47,1.0
Tomato,Clay,North,31.128696394357174,79.82789156971162,10.890385578180823,10.735447909190073,Sunny,,0.8,0.0
Maize,Loamy,North,36.02181444133576,65.95731837550458,6.47543986837103,1.4184843856387648,Humid,73.44,,1.0
Sugarcane,Loamy,West,27.506477801971283,45.376201168634424,13.329343354947413,9.90039998761086,Sunny,41.72,,0.0
Rice,Clay,North,29.838705177780042,67.33487446507611,3.296002215934737,18.649653570826892,Sunny,26.69,0.72,
Wheat,Clay,East,25.373576065574053,68.84866093773961,10.727034506541822,11.101914098710203,Humid,84.28,0.0,0.0
Tomato,Peaty,East,29.091939295736786,75.63544662977456,1.947506809713027,8.117667364590686,Cloudy,59.18,,1.0
Wheat,Peaty,North,30.63691628805107,85.30837788985139,7.846272838746832,8.857713284556652,Sunny,73.49,0.72,1.0
Tomato,Sandy,East,27.410140915273743,63.57274231914831,31.65325379076731,9.203738465930916,Windy,,0.3,
Sugarcane,Peaty,South,17.177497095445023,96.51480784719666,9.894590018543363,6.001928931115306,Humid,,0.04,0.0
Maize,Peaty,Central,29.98882537798537,38.610694699391345,0.512865759942416,9.793775853185924,Cloudy,44.01,2.54,0.0
Potato,Silty,Central,30.187368864132743,71.29012808692438,44.88466642696373,17.213672647727748,Cloudy,54.93,0.0,0.0
Maize,Clay,East,23.918959141912296,53.02219411723958,1.7062976848380416,16.647274394554895,Rainy,21.15,2.2,
Cotton,Peaty,South,20.293677783564917,36.39167000466796,12.660932830976568,6.228320448379679,Sunny,,0.0,0.0
Maize,Silty,South,36.85527490302379,61.97338435551262,7.60420187000588,16.379486922753472,Rainy,63.28,0.2,0.0
Tomato,Silty,North,,43.14240952368565,3.486510612784926,13.805706563263751,Sunny,34.4,1.87,1.0
Sugarcane,Peaty,South,26.62551381446974,,1.9517641002972574,13.16669268805831,Sunny,63.77,4.38,1.0
Maize,Loamy,South,21.177802701115077,65.52153872141685,1.9565286220912357,12.15955940820067,Cloudy,38.12,2.15,0.0
Cotton,Peaty,South,23.069111029471927,81.77812114003925,19.54746846370253,,Cloudy,44.9,0.0,0.0
Cotton,Peaty,Central,35.81554238071739,42.386222978540935,20.62879564827099,7.972109075214421,Sunny,16.41,0.17,0.0
Sugarcane,Clay,East,28.825971645208277,78.62667748468658,6.257605721225109,14.16459201560663,Rainy,60.36,1.74,0.0
Banana,Loamy,North,24.69647759799576,66.47120675419691,1.093924808103031,3.9656482806252624,Sunny,24.06,29.49,1.0
Cotton,Sandy,North,31.05813538734794,80.43273730414391,21.55589410766257,4.79612447302062,Rainy,,,0.0
Sugarcane,Peaty,North,23.11361087532206,58.52373237453308,6.675115711213113,11.53098712382953,Windy,52.04,0.0,0.0
Rice,Peaty,West,37.00505818168227,45.016331198548315,,6.052336696704484,Windy,52.62,0.38,0.0
Tomato,Clay,East,36.11680320938035,46.737510106762,5.231631261171346,14.119471768503834,Cloudy,82.56,,1.0
Maize,Sandy,Central,25.20055557278334,45.62288819499326,,6.228910218717274,Rainy,19.23,4.22,1.0
Maize,Silty,East,24.227978517814837,72.16721229380983,7.4655935737017245,11.221900724315734,Sunny,50.07,0.0,0.0
Wheat,Loamy,North,12.291200807846321,87.1538303332205,9.277087364282046,11.640357823253655,Sunny,37.49,1.17,1.0
Cotton,Sandy,Central,19.110515370691793,56.52572710017169,6.281691377254801,7.589526610512616,Sunny,87.14,0.51,0.0
Tomato,Peaty,East,19.963181350253464,74.43702947386676,22.696162228627017,8.801766851727033,Humid,72.38,0.0,0.0
Sugarcane,Silty,South,28.811142045924313,,3.822290121079136,6.599942599800226,Rainy,,4.91,
Potato,Clay,East,26.042597773351844,67.70481873765948,8.634892352641758,9.906976471738817,Sunny,22.35,0.11,0.0
Banana,Peaty,South,19.92798707550855,,,5.191563799560367,Cloudy,25.17,,1.0
Potato,Clay,North,26.313015745212656,43.27812837084697,13.99785047765132,8.882461242514706,Rainy,7.48,0.85,1.0
Maize,Loamy,South,31.03202288588409,61.941747965302184,1.0772007425940697,13.742455038976079,Cloudy,,2.82,1.0
Wheat,Clay,West,31.167036099493522,,,4.316244604696645,Sunny,36.52,0.0,
Sugarcane,Sandy,Central,16.60197831484671,,16.154630769726943,7.5646529401105305,Sunny,31.52,3.1,1.0
Wheat,Sandy,South,27.230419117097014,85.03179592552614,2.023580679875563,12.591312049924746,Sunny,59.15,0.3,1.0
Banana,Loamy,Central,19.699955338170337,70.30519063836573,9.828214927233507,0.0,Sunny,75.44,0.85,0.0
Sugarcane,Loamy,South,33.41037218284164,75.75091471576015,35.147060671492355,19.277920181996684,Sunny,16.31,0.41,0.0
Maize,Loamy,North,32.70487849812099,58.80921081207853,,15.226289570154668,Cloudy,83.09,1.73,1.0
Sugarcane,Sandy,East,22.611836642053248,39.159162776519665,2.0751192224101334,2.308322098813399,Windy,7.91,14.72,1.0
Maize,Peaty,South,23.4037287855976,73.01094434475428,3.8667924120333117,0.0,Cloudy,13.08,2.13,1.0
Potato,Sandy,North,25.232397697010157,63.76114511875232,17.34196903642443,,Sunny,76.24,1.01,1.0
Potato,Clay,South,14.483239631611966,65.48173183148481,4.333414372719979,4.398779020489423,Sunny,46.88,0.36,0.0
Rice,Loamy,West,30.01580904064346,81.31410477798431,12.855855403457614,14.80746645099206,Sunny,84.84,0.0,0.0
Maize,Silty,Central,26.362932721959215,76.43095810793898,15.021545296488252,11.97001081065844,Windy,44.24,0.0,0.0
Wheat,Sandy,South,33.82105049540716,93.8185612563442,6.955156777265408,,Humid,83.72,1.57,1.0
Banana,Silty,North,21.409544692224685,67.30781343310248,15.288417473297208,7.148718074881988,Cloudy,25.37,0.0,0.0
Sugarcane,Peaty,North,24.28526231050041,54.631813433133246,3.8111841548005514,18.000038198946765,Windy,57.4,2.8,1.0
Rice,Sandy,East,18.960848451765308,62.17374729636911,7.260002752651315,13.767260503608426,Sunny,89.53,0.0,0.0
Rice,Peaty,Central,21.97425661903448,71.23495058807909,11.6014178617229,13.015829045103228,Sunny,36.97,,
Rice,Peaty,East,29.127297368218105,80.23784778489465,4.571866597072532,16.000279823137213,Sunny,4.61670432887449,0.66,1.0
Wheat,Sandy,Central,33.975842073078674,42.99449072841922,3.1968469359257417,4.9056956825356535,Humid,10.44,0.81,1.0
Maize,Sandy,Central,23.810428907491648,65.12806422768753,10.556579869053614,16.423689345195452,Sunny,78.02,0.41,0.0
Tomato,Peaty,South,28.74505410846768,89.14312485557554,10.652552327090248,8.676958518186813,Windy,,0.0,0.0
Rice,Loamy,East,25.715419576829174,61.3968669349622,6.798413894327578,11.673648483012249,Cloudy,50.62,0.22,0.0
Banana,Sandy,East,20.38320840392312,78.96517782303657,15.876047832094153,9.217684951640333,Windy,72.95,,0.0
Banana,Peaty,East,26.990197460970144,72.39676290824008,6.578860307664179,0.610671968132074,Cloudy,73.98,5.47,1.0
Tomato,Clay,North,31.594619991181567,79.3379090978747,21.313435721621037,14.786741304861238,Cloudy,45.58,0.0,0.0
Sugarcane,Silty,West,20.753443644739885,52.85359187600101,13.314404505697379,0.8775833854627209,Cloudy,77.94,,0.0
Banana,Clay,South,32.85467674438827,52.91897494901629,3.7789108487393177,5.167396999937125,Humid,44.82,22.47,1.0
Maize,Sandy,East,45.62524892168444,65.30407838183432,11.522960674282565,7.735876847859394,Sunny,21.774790731261362,3.62,1.0
Tomato,Sandy,Central,25.102096443562957,42.01667319139533,11.016770375263988,0.2319222699536052,Humid,7.84,3.67,1.0
Tomato,Sandy,Central,31.184098738060285,60.95389090082514,22.485953162082232,4.496886885981461,Humid,16.73,0.64,0.0
Maize,Sandy,South,24.019383056683072,68.793149862735,1.9687746107409532,11.224100453920157,Sunny,77.37,2.66,1.0
Tomato,Clay,North,28.225449156015195,91.76953410424659,7.229128940146175,8.266744042322316,Windy,31.62,0.0,0.0
Rice,Loamy,East,26.111855027271446,,1.2645298527737419,8.679235631374247,Sunny,33.45,1.29,1.0
Maize,Peaty,West,28.77620804022291,74.37842706309654,3.277476244248134,5.4249677450570495,Humid,61.35,1.17,0.0
Maize,Peaty,North,22.831058472133748,82.46713770575009,25.166629971817798,10.230906618789447,Sunny,46.82845681626811,0.0,0.0
Rice,Peaty,South,17.0219091087515,50.53013616657415,0.8092228257165643,8.373759874017004,Rainy,11.99,0.0,0.0
Sugarcane,Silty,East,31.69580203628103,62.523760064435216,10.857708398068663,1.7951729949081656,Windy,70.09,,0.0
Maize,Sandy,South,34.223088433894304,100.0,,8.99540665214536,Sunny,57.46,0.07,0.0
Maize,Clay,South,22.53707977881087,63.81316666423237,34.857848592751836,3.7904408654092965,Sunny,77.7,0.0,0.0
Wheat,Clay,South,26.535829886973193,81.74646123173311,2.4415296278912484,14.488485559712824,Sunny,50.52,0.18,
Sugarcane,Clay,South,29.76831551741381,79.4560681575966,13.818958750893668,8.042466326506979,Sunny,40.22,0.0,0.0
Rice,Loamy,West,47.082471069012506,42.828294284184665,100.19096167386955,22.607622153653928,Sunny,,0.01,
Wheat,Sandy,South,15.833936369974907,69.657189155089,0.9581654992241566,14.834512682607262,Cloudy,5.38,0.18,1.0
Cotton,Peaty,Central,22.683758518129736,67.20121208307839,5.344757777409296,9.348654123564156,Humid,8.38,0.0,0.0
Wheat,Peaty,South,26.00452372090075,,25.183778138861094,12.897394166119593,Humid,16.15,0.0,
Sugarcane,Sandy,West,,53.688312803134096,7.9212807712259545,0.0,Cloudy,100.0,9.18,1.0
Maize,Peaty,South,,,27.144810918424994,14.811897034548778,Sunny,79.86,,0.0
Rice,Peaty,East,26.631965639141693,57.85984999968723,7.490660429119536,5.898547514212539,Sunny,47.26,,0.0
Sugarcane,Sandy,North,19.558135227376066,63.53307504373696,1.0524172553315887,10.448665185221769,Rainy,20.32,10.17,1.0
Wheat,Clay,West,30.413608463207787,82.77476671400474,5.976139651853844,6.361887435749942,Sunny,17.42,0.36,1.0
Banana,Silty,East,35.92597473724426,92.25966229588411,,6.893408123783189,Cloudy,26.77,24.07,1.0
Rice,Sandy,West,28.648084725877005,85.94896769334767,3.315700965403858,9.094339550102873,Cloudy,82.24,0.16,0.0
Banana,Peaty,North,22.560108729074244,77.90277816172767,7.7974171854887935,10.38416387503309,Sunny,,0.0,0.0
Cotton,Peaty,Central,33.747963648880116,49.93489606550615,6.608594658725427,9.865420596053537,Cloudy,73.34,0.0,0.0
Cotton,Silty,North,31.98127371099061,58.86655737515757,6.5771664031543775,9.990076879309859,Sunny,48.07,1.15,1.0
Maize,Silty,Central,21.843514934826253,68.14889078619497,0.9227070789602156,1.8715864625927843,Sunny,56.8,3.6,1.0
Sugarcane,Silty,South,30.288553705206052,,16.210965157412062,21.660248021320545,Sunny,56.86,0.0,0.0
Tomato,Sandy,East,33.983593405953236,73.65808478791926,6.566982193101416,11.159901645340051,Sunny,,5.24,1.0
Maize,Clay,West,,75.80729162381431,17.19843514844126,12.18783672818566,Cloudy,42.85,0.0,0.0
Potato,Silty,Central,27.601306148143266,73.04435093848203,17.406556496301356,8.300044446024696,Rainy,78.44,0.0,0.0
Tomato,Loamy,West,25.851523322924088,80.37701906836372,3.814585720555259,5.629226527211892,Sunny,46.57,1.51,1.0
Tomato,Clay,North,35.36364293248758,51.431131794303894,0.0435577644327232,10.755178654850873,Cloudy,42.0,2.38,
Sugarcane,Silty,South,20.73903698211469,78.99243056138296,24.218831471153905,11.446384553205137,Sunny,49.76,0.0,0.0
Wheat,Peaty,North,30.631475745526032,54.56531824819706,,16.509044387273665,Cloudy,37.37,0.15,1.0
Maize,Sandy,Central,19.779840235813424,50.88596071035672,1.1345088441529774,20.38808841757399,Sunny,48.81,4.52,1.0
Potato,Peaty,East,34.39225763355762,72.98174201279572,,17.385112019951077,Sunny,16.5,0.24,0.0
Banana,Peaty,Central,26.451726906333032,83.23810343298472,0.2022645113907583,1.1673553829002046,Sunny,87.28,18.3,1.0
Wheat,Sandy,Central,,72.32020229564014,0.28151634064560593,7.697909295951035,Sunny,7.9,0.18,1.0
Sugarcane,Clay,North,30.94847653813316,65.31206035658816,7.461751145607103,11.679085599771838,Rainy,46.07,1.12,1.0
Wheat,Peaty,Central,20.66067861962842,69.65230739152261,1.0096732346963808,,Rainy,22.85,0.0,0.0
Tomato,Clay,East,36.54776639246346,67.0464037710092,33.33628152651156,9.78086591627132,Sunny,9.96,0.45,0.0
Banana,Sandy,South,37.30747159856638,48.11073655796909,22.427252496662597,0.0,Sunny,60.39,0.71,0.0
Rice,Silty,North,33.293718955595295,46.36069782582627,10.492852150828655,14.571065004916523,Sunny,88.74,0.0,0.0
Sugarcane,Peaty,Central,23.43047280978268,63.81761180789818,0.6582892224127639,0.6227238059677056,Rainy,68.72,3.65,
Rice,Peaty,West,26.16391627385555,66.19785253653956,3.927985553799644,2.137552379263335,Sunny,26.59,0.0,
Wheat,Sandy,South,28.872563304434557,65.16998567551602,4.647741236269597,4.926646078541771,Sunny,46.94,0.32,1.0
Cotton,Sandy,North,23.7777376040114,75.14152420474869,6.556198924200439,9.512330231156003,Sunny,9.23,1.07,1.0
Cotton,Silty,East,38.15407943477923,61.767849257534905,1.8500861250452023,1.8863732241057036,Cloudy,50.19,1.37,1.0
Maize,Sandy,East,28.86595883035622,73.44468772857284,,4.698038829675848,Sunny,13.45,3.11,1.0
Cotton,Loamy,South,11.779911717355859,62.83119849010328,5.722944575016344,15.744725211547724,Sunny,72.54,0.55,0.0
Sugarcane,Loamy,East,30.03613487653732,92.350384430547,29.430822044659543,9.438198234872878,Sunny,9.82,0.0,0.0
Wheat,Sandy,North,25.91105561909612,66.2107059008967,27.519273206619953,12.167734893490309,Windy,5.8,1.0,1.0
Potato,Silty,North,27.55044066328931,100.0,8.334993943929653,3.818786078751277,Rainy,78.23,1.56,1.0
Tomato,Loamy,North,25.7882838052858,70.28017386636296,10.338063107736662,9.730819877213852,Sunny,85.12,0.11,0.0
Potato,Peaty,Central,32.84227849964012,61.79484244117676,1.4826391991774321,9.320666968443158,Sunny,12.36,1.6,1.0
Potato,Silty,East,34.718126671320285,51.50828035610488,2.5273102397346756,6.023647645468052,Cloudy,28.71,1.1,1.0
Tomato,Sandy,Central,29.698318973551924,43.3566713891346,23.097648478790866,9.744614479410707,Sunny,68.04,0.31,0.0
Sugarcane,Loamy,East,25.964132877171046,50.12836573405765,12.011964050775191,0.5393735358854101,Sunny,50.87,0.1,0.0
Banana,Silty,East,27.751976771144978,,2.100178184834152,12.193043721680658,Cloudy,85.69,28.16,
Wheat,Peaty,East,28.11759769946577,70.92230030618265,8.444592738262823,8.002536412234285,Humid,38.08,0.18,1.0
Maize,Sandy,West,,57.107519434097185,27.297016689398305,8.713903040882611,Cloudy,5.28,0.0,0.0
Sugarcane,Clay,Central,31.473571891427408,67.80390578831746,4.2338130825512135,14.258829010583916,Cloudy,6.68,5.48,1.0
Cotton,Loamy,South,,84.2296754356503,2.055742684279236,12.160167387290047,Cloudy,,1.4,1.0
Maize,Peaty,Central,,63.6828747254772,28.477481722055202,8.40830405469444,Cloudy,68.93,1.2,1.0
Maize,Silty,East,35.53209868173085,96.18735047700207,6.185321489536401,4.417069854439833,Sunny,72.2,0.05,0.0
Banana,Loamy,South,23.88595049445922,47.36283529491203,5.399832708521073,16.643307023937954,Sunny,82.48,17.64,1.0
Cotton,Loamy,South,32.92179024705379,62.74124677437608,3.113836826307159,3.299389990361572,Sunny,24.47,1.38,1.0
Rice,Sandy,South,22.29427970143317,56.91030614583532,22.21791543707813,13.146834513005757,Sunny,,2.18,1.0
Potato,Peaty,West,,79.04759909085512,18.68317241132598,2.0130302789681735,Cloudy,75.3,0.86,1.0
Wheat,Loamy,North,24.900314807439354,31.403125544508185,5.1582208437336785,14.589366515725626,Sunny,76.08,1.11,1.0
Rice,Loamy,East,21.860480659746493,43.35327066233283,0.3109165475390345,15.053004264417844,Cloudy,39.98,0.0,0.0
Rice,Peaty,East,29.680272056184428,,5.91767151448877,0.43694578405766116,Humid,58.21,0.0,0.0
